GUID,UN LOCODE,Latitude,Longitude,Mile,Facility Type,Official Name,Port Name,Waterway Name
1061,PQW,46.599265,-118.356609,52,Mile point,MILE 52 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
103K,PQW,46.59931,-118.242467,58,Mile point,Mile 58 Snake River,Snake River OR WA and ID,Snake River OR WA and ID
106F,PQW,46.599325,-118.259153,57,Mile point,Mile 57 Snake River,Snake River OR WA and ID,Snake River OR WA and ID
106A,PQW,46.599509,-118.296206,55,Mile point,MILE 55 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
106H,PQW,46.599584,-118.240333,58,Mile point,MILE 58 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
106B,,46.599736,-117.356026,114,Mile point,MILE 114 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
022D,PQW,46.601358,-118.298116,55,,PERRY LITE (MILE 55),Snake River OR WA and ID,Snake River OR WA and ID
1063,PQW,46.603773,-118.336696,53,Mile point,MILE 53 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
1065,PQW,46.606688,-118.315598,54,Mile point,MILE 54 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
1069,,46.609229,-117.371625,113,Mile point,MILE 113 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02C6,,46.611231,-117.876859,79,Mile point,MILE 79 SNAKE RIVER- NEW YORK BAR,Snake River OR WA and ID,Snake River OR WA and ID
0UVK,CKL,46.615833,-117.79416,83,Dock,POMEROY GRAIN GROWERS DOCK (S/GRAIN),Snake River OR WA and ID,Snake River OR WA and ID
1064,,46.618761,-117.38648,112,Mile point,MILE 112 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
104U,,46.622165,-117.863955,80,Mile point,MILE 80 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
104X,,46.622438,-117.823411,82,Mile point,MILE 82 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
104W,,46.624234,-117.843565,81,Mile point,MILE 81 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02C7,,46.624698,-117.80275,83,Mile point,MILE 83 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
0ZBW,CKL,46.630556,-117.79444,83.5,Dock,COLUMBIA RIVER INT'L CENTRAL FERRY ELEV DK,Snake River OR WA and ID,Snake River OR WA and ID
0ZBV,CKL,46.631944,-117.79194,83.7,Dock,CENTRAL FERRY TERM ASSOC GRAIN DOCK,Snake River OR WA and ID,Snake River OR WA and ID
1062,,46.632824,-117.388314,111,Mile point,MILE 111 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
104E,,46.634138,-117.786732,84,Mile point,MILE 84 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
0ZBX,CKL,46.635556,-117.78722,84,Dock,PORT OF WHITMAN  BOETTCHER LANDING DOCK,Snake River OR WA and ID,Snake River OR WA and ID
00X0,,46.640362,-119.908206,397,,PRIEST RAPIDS WASH,Columbia River Between Wenatchee and Kettle Falls WA,Columbia River Between Wenatchee and Kettle Falls WA
00WZ,,46.641642,-119.733743,388,,VERNITA WASH,Columbia River Between Wenatchee and Kettle Falls WA,Columbia River Between Wenatchee and Kettle Falls WA
01PR,,46.644558,-117.385193,110,,WAWAWAI MIDSTREAM,Snake River OR WA and ID,Snake River OR WA and ID
1050,,46.644867,-117.772586,85,Mile point,MILE 85 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
103V,,46.646755,-117.384714,110,Mile point,MILE 110 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
1060,,46.655557,-117.399316,109,Mile point,MILE 109 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
104D,,46.656687,-117.419125,108,Mile point,MILE 108 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
1052,,46.657918,-117.764822,86,Mile point,MILE 86 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
01PN,YCX,46.660952,-117.429102,107,Lock and/or Dam,LOWER GRANITE LOCK & DAM,Snake River OR WA and ID,Snake River OR WA and ID
01PP,,46.662101,-117.435716,107,Dock,LOWER GRANITE BASIN,Snake River OR WA and ID,Snake River OR WA and ID
01PQ,,46.662101,-117.435716,107,,WING HALL,Snake River OR WA and ID,Snake River OR WA and ID
01PM,,46.662707,-117.438605,107,Mile point,MILE 107  SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
04S4,,46.66734,-90.89848,0,Dock,(C REISS COAL CO),Lake Superior,Lake Superior
04S5,,46.66734,-90.89848,0,Dock,HARBOR (BASIN),Lake Superior,Lake Superior
1054,,46.67193,-117.760962,87,Mile point,MILE 87 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105H,,46.673007,-117.593339,97,Mile point,Mile 97 Snake River,Snake River OR WA and ID,Snake River OR WA and ID
105G,,46.673596,-117.614263,96,Mile point,MILE 96 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
01PJ,,46.673602,-117.44774,106,,BOYER MARINA,Snake River OR WA and ID,Snake River OR WA and ID
01PK,,46.673602,-117.44774,106,,BOYER PARK BEACH,Snake River OR WA and ID,Snake River OR WA and ID
01PL,,46.673602,-117.44774,106,,DAVIS BAR (MILE 106),Snake River OR WA and ID,Snake River OR WA and ID
103U,,46.675442,-117.448394,106,Mile point,MILE 106 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105K,YCX,46.676958,-117.573011,98,Mile point,MILE 98 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105P,,46.678147,-117.511888,101,Mile point,MILE 101 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02CE,,46.678214,-117.534919,100,,SCHULTZ BAR,Snake River OR WA and ID,Snake River OR WA and ID
103S,,46.678376,-117.531529,100,Mile point,MILE 100 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105M,YCX,46.680662,-117.55272,99,Mile point,Mile 99 Snake River,Snake River OR WA and ID,Snake River OR WA and ID
02X4,,46.682772,-123.977958,4,,BAY CENTER DUMPING GROUNDS,Willapa WA,Willapa WA
103R,,46.683298,-117.630057,95,Mile point,MILE 95 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02CD,,46.683523,-117.630846,95,,SWIFT BAR M 95,Snake River OR WA and ID,Snake River OR WA and ID
02D6,,46.685384,-119.450159,370,,MIDSTREAM,Columbia River Between Wenatchee and Kettle Falls WA,Columbia River Between Wenatchee and Kettle Falls WA
1056,,46.685662,-117.755804,88,Mile point,MILE 88 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02M1,,46.686057,-123.967495,6,,NELSON CRAB AND OYSTER CO,Willapa WA,Willapa WA
105S,,46.686916,-117.497254,102,Mile point,MILE 102 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02LZ,,46.687699,-123.962264,7,,BRIX BOOM,Willapa WA,Willapa WA
02M0,,46.687699,-123.962264,7,,TOKELAND DOCK,Willapa WA,Willapa WA
105X,YCX,46.689046,-117.453323,105,Mile point,MILE 105 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02X5,,46.689341,-123.957032,8,,STACKPOLE BOOM AND HARBOR,Willapa WA,Willapa WA
02X6,,46.690983,-123.951799,9,,NORTH OYSTER CO,Willapa WA,Willapa WA
02PD,,46.690983,-123.951799,9,,STONY POINT OYSTER CO,Willapa WA,Willapa WA
02CA,,46.692546,-117.740321,89,,WILLOW ISLAND,Snake River OR WA and ID,Snake River OR WA and ID
02XT,,46.694266,-123.941334,11,,BAY CENTER MOORING FLOATS,Willapa WA,Willapa WA
02X7,,46.694266,-123.941334,11,,COAST OYSTER CO,Willapa WA,Willapa WA
02XW,,46.694266,-123.941334,11,,COLUMBIA R PACKERS ASSN,Willapa WA,Willapa WA
02XF,,46.694266,-123.941334,11,,DIAMOND POINT,Willapa WA,Willapa WA
02XU,,46.694266,-123.941334,11,,ED TYLER DOCK,Willapa WA,Willapa WA
02XQ,,46.694266,-123.941334,11,,GERBER AND BUNKER BOOM,Willapa WA,Willapa WA
02LY,,46.694266,-123.941334,11,,GOULTER LOG CO,Willapa WA,Willapa WA
02XV,,46.694266,-123.941334,11,,HAINES OYSTER CO,Willapa WA,Willapa WA
02X8,,46.694266,-123.941334,11,,HERMAN EBERHARDT,Willapa WA,Willapa WA
02PC,,46.694266,-123.941334,11,,J T MOORE OYSTER CO,Willapa WA,Willapa WA
02XP,,46.694266,-123.941334,11,,LYON POINT WN,Willapa WA,Willapa WA
02P8,,46.694266,-123.941334,11,,MINKS & CRANE,Willapa WA,Willapa WA
02XN,,46.694266,-123.941334,11,,NEEDLE PT TWIN PT FH OYS CO,Willapa WA,Willapa WA
02PB,,46.694266,-123.941334,11,,NIAWAKUM RIVER,Willapa WA,Willapa WA
02P6,,46.694266,-123.941334,11,,PACIFIC OYSTER CO,Willapa WA,Willapa WA
02P7,,46.694266,-123.941334,11,,SEA SPRAY PACKING CORP,Willapa WA,Willapa WA
02XS,,46.694266,-123.941334,11,,WILLAPOINT OYSTER CO,Willapa WA,Willapa WA
02XR,,46.694266,-123.941334,11,,WILLSTER SHELL CO,Willapa WA,Willapa WA
02C9,,46.694811,-117.739681,89,Mile point,MILE 89  SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105E,,46.695212,-117.641061,94,Mile point,MILE 94 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02XH,,46.695907,-123.9361,12,,BALDWIN SLOUGH,Willapa WA,Willapa WA
02XJ,,46.695907,-123.9361,12,,CHETLO HARBOR,Willapa WA,Willapa WA
02XE,,46.695907,-123.9361,12,,JENSEN POINT LONG ISLAND,Willapa WA,Willapa WA
02LX,,46.695907,-123.9361,12,,JOHNSON SLOUGH,Willapa WA,Willapa WA
02XG,,46.695907,-123.9361,12,,PARADISE POINT,Willapa WA,Willapa WA
02XM,,46.695907,-123.9361,12,,SUNSHINE POINT,Willapa WA,Willapa WA
1057,,46.696956,-117.718844,90,Mile point,MILE 90 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
0RFY,YCX,46.697434,-117.485492,103,Mile point,MILE 103 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02X2,,46.697548,-123.930867,13,,BRIX LOGGING CO,Willapa WA,Willapa WA
02P9,,46.697548,-123.930867,13,,DICKIE LOG BOOM,Willapa WA,Willapa WA
02XK,,46.697548,-123.930867,13,,HARLAN H HAROLD,Willapa WA,Willapa WA
02PA,,46.697548,-123.930867,13,,LEE MINKS,Willapa WA,Willapa WA
02XL,,46.697548,-123.930867,13,,NASELLE R MOUTH CHINOOK PKG,Willapa WA,Willapa WA
02CG,YCX,46.697774,-117.484413,103,,ALMOTA PORT DOCK,Snake River OR WA and ID,Snake River OR WA and ID
0VQ9,SUW,46.698056,-92.018611,4,Dock,BURLINGTON NORTHERN SANTA FE RAILROAD CO SUPERIOR ORE DOCK NO 5,Superior Wisconsin,Superior Wisconsin
103P,,46.698815,-117.698689,91,Mile point,MILE 91 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02X3,,46.699188,-123.925633,14,,JOHNSON BROS LOG DUMP,Willapa WA,Willapa WA
02X1,,46.699188,-123.925633,14,,KROWLES LOG DUMP,Willapa WA,Willapa WA
02X0,,46.699188,-123.925633,14,,NASELLE RIVER,Willapa WA,Willapa WA
02PE,,46.699188,-123.925633,14,,SOUTH BEND OYSTER CO,Willapa WA,Willapa WA
105V,,46.699717,-117.465695,,Mile point,MILE 104 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02CB,,46.70034,-117.700975,91,,STUCKEL GRAIN ELEVATOR,Snake River OR WA and ID,Snake River OR WA and ID
02XB,ACJ,46.700828,-123.920399,15,,BEAR CREEK AND RIVER,Willapa WA,Willapa WA
02PG,ACJ,46.700828,-123.920399,15,,COAST OYSTER CO,Willapa WA,Willapa WA
02X9,ACJ,46.700828,-123.920399,15,,GILES SLOUGH,Willapa WA,Willapa WA
02XD,ACJ,46.700828,-123.920399,15,,HIGH POINT,Willapa WA,Willapa WA
02XA,ACJ,46.700828,-123.920399,15,,OLSEN SLOUGH,Willapa WA,Willapa WA
02XC,ACJ,46.700828,-123.920399,15,,OMEARA POINT,Willapa WA,Willapa WA
02PH,ACJ,46.700828,-123.920399,15,,SOUTH BEND CITY DOCK FLOAT 1,Willapa WA,Willapa WA
02PF,ACJ,46.700828,-123.920399,15,,SOUTH BEND CITY DOCK FLOAT 2,Willapa WA,Willapa WA
02PJ,ACJ,46.700828,-123.920399,15,,TEXACO MARINE STATION,Willapa WA,Willapa WA
02CC,,46.701501,-117.660239,93,,RICE BAR MILE 93,Snake River OR WA and ID,Snake River OR WA and ID
0UVM,CKL,46.701667,-117.47055,103.7,Dock,S & R GRAIN CO. PORT OF ALMOTA DOCK,Snake River OR WA and ID,Snake River OR WA and ID
0UVL,CKL,46.701944,-117.47333,103.6,Dock,ALMOTA ELEVATOR CO DOCK,Snake River OR WA and ID,Snake River OR WA and ID
02LA,ACJ,46.702468,-123.915164,16,,ARTCRAFT CO CRAFT BOOM,Willapa WA,Willapa WA
02L9,ACJ,46.702468,-123.915164,16,,E H BENDICKSON OYSTER CO,Willapa WA,Willapa WA
02L8,ACJ,46.702468,-123.915164,16,,HARBOR ROCK,Willapa WA,Willapa WA
02LB,ACJ,46.702468,-123.915164,16,,RAYMOND LUMBER CO,Willapa WA,Willapa WA
02L7,ACJ,46.702468,-123.915164,16,,STANDARD OIL OF CALIF,Willapa WA,Willapa WA
02L6,ACJ,46.702468,-123.915164,16,,TED HALL FISH WHARF,Willapa WA,Willapa WA
103Q,,46.702617,-117.659367,93,Mile point,MILE 93 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
105C,YCX,46.703096,-117.678784,92,Mile point,MILE 92 SNAKE RIVER,Snake River OR WA and ID,Snake River OR WA and ID
02LC,,46.704108,-123.909929,17,,COLUMBIA BOX CO STORAGE,Willapa WA,Willapa WA
02LD,,46.704108,-123.909929,17,,JENSEN ISLAND,Willapa WA,Willapa WA
02LE,,46.704108,-123.909929,17,,RAYONIER WASH ITT,Willapa WA,Willapa WA
02LF,,46.704108,-123.909929,17,,WILLAPA HARBOR LOG DUMP,Willapa WA,Willapa WA
02LG,,46.704108,-123.909929,17,,WILLAPA HARBOR PORT DOCK,Willapa WA,Willapa WA
02LK,,46.705748,-123.904694,18,,HARBOR VENEER CO,Willapa WA,Willapa WA
02LJ,,46.705748,-123.904694,18,,HART WOOD CO,Willapa WA,Willapa WA
02LW,,46.705748,-123.904694,18,,NO 1 RIVERDALE,Willapa WA,Willapa WA
02LH,,46.705748,-123.904694,18,,UNION OIL CO,Willapa WA,Willapa WA
02LM,ACJ,46.707387,-123.899459,19,,NORKUS EDDY,Willapa WA,Willapa WA
02LL,ACJ,46.707387,-123.899459,19,,OLYMPIC HARDWOOD CO NO 2,Willapa WA,Willapa WA
02LP,ACJ,46.707387,-123.899459,19,,WEYERHAEUSER MILL R,Willapa WA,Willapa WA
02LN,ACJ,46.707387,-123.899459,19,,WEYERHAEUSER MILL W,Willapa WA,Willapa WA
05XP,DLH,46.707414,-92.028067,5,,SUPERIOR,Superior Wisconsin,Superior Wisconsin
02LQ,ACJ,46.709026,-123.894223,20,,CASE MILL,Willapa WA,Willapa WA
02LR,ACJ,46.709026,-123.894223,20,,ELLIS SLOUGH,Willapa WA,Willapa WA
02LS,ACJ,46.709026,-123.894223,20,,TWIN HARBOR LBR CO,Willapa WA,Willapa WA
02LT,ACJ,46.710665,-123.888987,21,,SUNSET DUMP,Willapa WA,Willapa WA
0VQS,SUW,46.711667,-92.044167,3,Dock,CON AGRA SPECIALTY GRAINS CO SUPERIOR ELEV M DOCK,Superior Wisconsin,Superior Wisconsin
02LV,ACC,46.713942,-123.878513,23,,NO 2 STORAGE,Willapa WA,Willapa WA
02LU,ACC,46.713942,-123.878513,23,,SMALL LOG DUMP WILSON CREEK,Willapa WA,Willapa WA
0PCX,SUW,46.719092,-92.146945,3,,TEXACO INC,Duluth MN,Duluth MN
0V99,DLH,46.721111,-92.161389,6,Dock,HALLETT DOCK CO  DOCK NO 7,Duluth MN,Duluth MN
0V98,DLH,46.721111,-92.155556,6,Dock,THE C REISS COAL CO  DULUTH DOCK,Duluth MN,Duluth MN
0PCZ,SUW,46.72131,-92.103949,4,Dock,HALLETT DOCK CO  DOCK NO 8,Duluth MN,Duluth MN
0VQT,SUW,46.721667,-92.063333,2,Dock,DULUTH-SUPERIOR EXCURSION CO BARKERS ISLAND DOCK,Superior Wisconsin,Superior Wisconsin
0V9A,DLH,46.7225,-92.166667,7,Dock,HALLETT DOCK CO  DOCK NO 6,Duluth MN,Duluth MN
0YLA,SUW,46.730278,-92.071667,1,Dock,GRAYMONT SUPERIOR PLANT COAL DOCK,Superior Wisconsin,Superior Wisconsin
0ZGV,SUW,46.732222,-92.075833,1,Dock,GRAYMONT SUPERIOR PLANT SALT DOCK,Superior Wisconsin,Superior Wisconsin
0VQU,SUW,46.732222,-92.072778,1,Dock,LAFARGE CEMENT CO SUPERIOR CEMENT DOCK,Superior Wisconsin,Superior Wisconsin
06BM,,46.734284,-71.030083,316,Dock,ST ROMUALD,St. Lawrence River In Canada (Above Mile 112),St. Lawrence River In Canada (Above Mile 112)
0TCJ,SUW,46.735,-92.085556,,Dock,Fraser Shipyard Mooring Dock.,Superior Wisconsin,Superior Wisconsin
0TCH,SUW,46.736111,-92.088056,,Dock,Fraser Shipyard Outfitting Docks.,Superior Wisconsin,Superior Wisconsin
0QFJ,SUW,46.73694,-92.10306,0,Dock,CENEX HARVEST STATES COOPERATIVE ELEVATORS 1 & 2,Superior Wisconsin,Superior Wisconsin
0TPG,SUW,46.736944,-92.103056,,Dock,Cenex Harvest States Cooperatives Elevator No. 1 Mooring House Dock.,Superior Wisconsin,Superior Wisconsin
0TC2,SUW,46.737222,-92.090278,,Dock,Fraser Shipyard Slip No. 1.,Superior Wisconsin,Superior Wisconsin
0VRE,SUW,46.738056,-92.098889,0,Dock,SILVERSON FISHERIES DOCK,Superior Wisconsin,Superior Wisconsin
0VQV,SUW,46.738056,-92.091944,0,Dock,PEAVEY GRAIN CO CONNORS POINT DOCK,Superior Wisconsin,Superior Wisconsin
0TCG,SUW,46.738333,-92.091944,,Dock,Fraser Shipyard Lamborn Mooring Dock.,Superior Wisconsin,Superior Wisconsin
0TCF,SUW,46.738611,-92.094167,,Dock,Fraser Shipyard Baxter Slip,Superior Wisconsin,Superior Wisconsin
0VRD,SUW,46.738611,-92.086111,0,Dock,NORTHERN CARRIERS DOCK,Superior Wisconsin,Superior Wisconsin
0TCD,SUW,46.738889,-92.095833,,Dock,Fraser Shipyard Cumming Slip.,Superior Wisconsin,Superior Wisconsin
0QJG,SUW,46.73889,-92.09583,0,Dock,FRASER SHIPYARDS,Superior Wisconsin,Superior Wisconsin
0TCE,SUW,46.74,-92.095,,Dock,Fraser Shipyard Cumming Dock.,Superior Wisconsin,Superior Wisconsin
0PCW,SUW,46.7401,-92.10517,3,Dock,"GENERAL MILLS ""S-X"" SUPERIOR TERMINAL DOCK",Duluth MN,Duluth MN
0PCY,SUW,46.7401,-92.10517,3,Dock,MIDWEST ENERGY RESOURCES CO SUPERIOR TERMINAL WHARF,Duluth MN,Duluth MN
0TCB,SUW,46.740556,-92.099167,,Dock,Cenex Harvest States Cooperatives Elevator No. 2 Hughitt Slip Dock.,Superior Wisconsin,Superior Wisconsin
0TC9,SUW,46.741111,-92.101111,,Dock,Cenex Harvest States Cooperatives Elevator No. 1 Dock.,Superior Wisconsin,Superior Wisconsin
0TCA,SUW,46.742222,-92.100833,,Dock,Cenex Harvest States Cooperatives Elevator No. 1 Gallery Dock.,Superior Wisconsin,Superior Wisconsin
0ZHH,DLH,46.745833,-92.133056,4,Dock,HALLETT DOCK CO  DOCK NO 5,Duluth MN,Duluth MN
0V95,DLH,46.7475,-92.128333,3,Dock,DULUTH MISSABLE AND IRON RANGE RAILWAY  ORE DOCK NO 6,Duluth MN,Duluth MN
05Y4,DLH,46.749445,-92.085506,0,Virtual Dock,FOREIGN TRAFFIC ONLY,Superior Wisconsin,Superior Wisconsin
053D,DLH,46.749445,-92.085506,0,,LAKEHEAD SCRAP TERMINAL,Duluth MN,Duluth MN
539,DLH,46.749445,-92.085506,0,,MEIERHOFF DOCK,Duluth MN,Duluth MN
0T9A,DLH,46.751667,-92.098056,,Dock,St. Lawrence Cement Co. Arthur M. Clure Public Marine Terminal Berth No. 7.,Duluth MN,Duluth MN
0T8W,DLH,46.753333,-92.093889,,Dock,Duluth Seaway Port Authority Arthur M. Clure Public Marine Terminal Berths Nos. 5 and 6.,Duluth MN,Duluth MN
0T8V,DLH,46.755556,-92.094444,,Dock,Lake Superior Warehouse Arthur M. Clure Public Marine Terminal Berth No. 4.,Duluth MN,Duluth MN
0Q0N,DLH,46.75556,-92.09444,2,Dock,ARTHUR M CLURE PUBLIC MARINE TERMINAL  BERTH NOS 1-7,Duluth MN,Duluth MN
04SA,JPP,46.75704,-90.76105,0,Dock,LA POINTE HBR,Lake Superior,Lake Superior
04S9,JPP,46.75704,-90.76105,0,Dock,MADELINE ISL FERRY DOCK,Lake Superior,Lake Superior
0TRM,DLH,46.758333,-92.102222,,Dock,Lake Superior Warehouse Arthur M. Clure Public Marine Terminal Berth No. 1.,Duluth MN,Duluth MN
0T8U,DLH,46.759167,-92.096389,,Dock,Murphy Oil USA Arthur M. Clure Public Marine Terminal Berth No. 3.,Duluth MN,Duluth MN
0TRN,DLH,46.759444,-92.099444,,Dock,Lake Superior Warehouse Arthur M. Clure Public Marine Terminal Berth No. 2.,Duluth MN,Duluth MN
0TR3,DLH,46.760278,-92.099722,,Dock,DULUTH SEAWAY PORT AUTHORITY GARFIELD D DOCK,Duluth MN,Duluth MN
0Q0M,DLH,46.76028,-92.09972,1,Dock,DULUTH SEAWAY PORT AUTHORITY GARFIELD C&D DOCKS,Duluth MN,Duluth MN
0TRP,DLH,46.761667,-92.100833,,Dock,DULUTH SEAWAY PORT AUTHORITY GARFIELD C DOCK,Duluth MN,Duluth MN
0VM9,DLH,46.763889,-92.102222,1,Dock,AGP GRAIN DOCK,Duluth MN,Duluth MN
0VLT,DLH,46.765278,-92.103056,0,Dock,NORTHLAND BITUMINOUS NORTHLAND PIER,Duluth MN,Duluth MN
0TKN,DLH,46.766111,-92.105,,Dock,"Cargill ""B-2"" Dock.",Duluth MN,Duluth MN
05HR,,46.766994,-70.956423,320,,LEVIS QUEBEC,St. Lawrence River In Canada (Above Mile 112),St. Lawrence River In Canada (Above Mile 112)
0TKM,DLH,46.768889,-92.106389,,Dock,"Cargill ""B-1"" Dock.",Duluth MN,Duluth MN
0QBJ,DLH,46.76889,-92.10639,0,Dock,"CARGILL ""B-1"" AND ""B-2"" DOCKS",Duluth MN,Duluth MN
0VLS,DLH,46.77,-92.110556,0,Dock,GENERAL MILLS ELEVATOR A WHARF,Duluth MN,Duluth MN
0TQE,DLH,46.771111,-92.091389,,Dock,USCG Station  Duluth MN Wharf.,Duluth MN,Duluth MN
0TQF,DLH,46.771667,-92.090833,,Dock,USCG Station Duluth MN Life-Boat Dock.,Duluth MN,Duluth MN
0QFK,DLH,46.77167,-92.09083,0,Dock,USCG STATION DULUTH MN,Duluth MN,Duluth MN
0VLR,DLH,46.773611,-92.106389,0,Dock,DULUTH TIMBER CO  DULUTH WOOD RECLAMATION YARD WHARF,Duluth MN,Duluth MN
0ZHF,DLH,46.774167,-92.106389,0,Dock,NORTH AMERICAN SALT CO. DULUTH ,Duluth MN,Duluth MN
0QJH,DLH,46.775,-92.09306,0,Dock,U S ARMY CORPS OF ENGINEERS,Duluth MN,Duluth MN
0TR1,DLH,46.775,-92.093056,,Dock,U.S. Army Corps of Engineers South Pier.,Duluth MN,Duluth MN
0TR2,DLH,46.775833,-92.093333,,Dock,U.S. Army Corps of Engineers North Pier.,Duluth MN,Duluth MN
0VLQ,DLH,46.776111,-92.103333,0,Dock,LAFARGE CORP DULUTH CEMENT DOCK,Duluth MN,Duluth MN
053H,DLH,46.776928,-92.096069,2,Virtual Dock,FOREIGN TRAFFIC ONLY,Duluth MN,Duluth MN
0VLP,DLH,46.7775,-92.102778,0,Dock,CITY OF DULUTH SLIP NO 2,Duluth MN,Duluth MN
0VLA,DLH,46.780556,-92.096667,0,Dock,DULUTH SUPERIOR EXCURSION CO HARBOR DRIVE DULUTH WHARF,Duluth MN,Duluth MN
053A,DLH,46.781654,-92.096565,0,,CULUTH ENTERTAINMENT CONVENTION CENTER DOCK,Duluth MN,Duluth MN
0VGR,DLH,46.7825,-92.096667,0,Dock,MINNESOTA SLIP CHARTER FISHINGEXCURSION & EXHIBITION VSL MOORING,Duluth MN,Duluth MN
06BA,,46.783331,-70.91956,322,Dock,QUEBEC QUEBEC,St. Lawrence River In Canada (Above Mile 112),St. Lawrence River In Canada (Above Mile 112)
05HN,,46.807815,-70.864223,325,,ISLE DE ORLEANS QUEBEC,St. Lawrence River In Canada (Above Mile 112),St. Lawrence River In Canada (Above Mile 112)
10U7,,46.808172,-90.814611,0,Dock,USCG Station Bayfield WI,Lake Superior,Lake Superior
